P2,javaruntime initializevminstall robust multiple call 1gfo0yg
P1,hoverhelp constructor referrence 1gaj0kp
P4,search marker remove corresponding code change 1g2p7j7
P4,smoke 32 editing method body doesnt adjust outliner selection 1gabfo9
P4,viewer delegate equal hashcode content provider 1g2pk1a
P4,cant export class file jar 1gkztii importexport cant export class file jar 1gkztius
P4,java editor autoscroll code assist 1gfoeof
P4,java perspective factor common package prefix 1g34q8i
P3,workspace unresponsive vm connect retry 1gb28m0
P4,type hierarchy type hierarchy
P4,sometimes red x get stuck project error 1gfp17f
P4,show source select element always work 1gfxocw
P4,project rename tree refreshing problem 1gfqq5v
P2,latest build fail update typehierarchy
P1,serach find type internal jar
P4,optimize arithmetic operation 1g551qr
P2,green blue color close denote different state 1gkkd34
P1,breakpoint install class name 1glclbw
P4,facility generate preview javadoc
P4,cant see import statement java type hierarchy perspective
P2,feature resolution failure notification 1gf9og5
P1,many declaration hierarchy jdtparserinitialize
P1,breakpoint hit
P2,add project doesnt fix build error
P1,add exception dialog ignore caughtuncaught selection
P2,empty popup doc java editor
P1,lot cheese get exception use code assist
P2,dcr f4 work package view 1ghha0l
P2,packageviewer refresh much 1giv9wa
P2,set classpath output location one operation
P2,review javabuilder cancelation handling
P2,refactor damages code
P1,internal error relaunch
P1,error opening display view
P1,copy disabled console
P2,update reference project do jcore 1gkcfjq
P2,info console open type dialog
P1,dcr add dcr add work set support
P2,dcr add search function context menu 1gdu7sj
P3,dcr support search reference sender method 1gfm8mg
P2,wrong match java search
P1,search fail cus
P1,result search via package view selection dialog 1gldn1x
P1,search text page button margin mnemonic
P2,type include code assist list import 1gd06w9
P2,codeassist completion cursor string begin 1gi3byo
P3,openonselection strange behavior code resolve 1gavl08
P2,search work inner class 1geuqhj
P1,launcher timeout win98
P1,add search field reference declaration add search field read write reference
P2,apostrophe show multiple time java error message translation italian tvt apostrophe show multiple time java error message translation italian tvt1 apostrophe show multiple time java error message translation italian
P4,jar packager define xst jardesc
P2,ebay defect 186249 otus pr 1gleyt1 cross project recompilation defect 186249 otus pr 1gleyt1
P1,step resume instead
P1,tvt property view debug process miss substitution variable
P1,source show debug
P2,miss debug information flag miss debug information convey
P2,unable delete attach internal source jar 1gdx215
P2,reparent class refresh hierarchy
P4,search missing field reference
P2,java search scope miss enclose project
P2,keep project reference require project synch 1gl0l34
P1,compare patch can not read vcm cv patch file
P1,tvt hardcode category name debug orgeclipsedebuguipluginxml tvt1 hardcode category name debug orgeclipsedebuguipluginxml
P1,set breakpoint take long
P1,cancel add exception breakpoint effect
P2,bracket highlight cause code flicker
P2,compare always scroll text pane extreme limit
P1,debugger silently fail prompt source
P1,classcastexception cause breakpointmanager
P4,incorrect bracket matching
P1,npe deleting classpath jar use package view
P1,styledtext indexoutofbound error jface textviewer illegal setstylerange argument styledtext indexoutofbound error
P2,search result description dont use singular
P1,suspicious usage ijavaelementdeltagetflag
P2,error tick import package view
P2,dcr code formatter enhancement 1giyhqr
P2,dont resize dialog least center
P2,discolor brace javadoc
P2,bracket highlight restore original color
P1,code complete complete
P4,dcr please add tool package view goto type
P4,new class wizard initialize select cu
P1,meaningless bracket present primitive display option
P1,update ant 141 upgrade ant 141
P1,listenerlistremoveall
P1,eclipse die without warn
P1,nullpointerexception brackethighlighter close file
P1,dbc file search give result workbench dbc file search give result improve file encode support
P2,npe export class file
P2,extract method continue statement possible
P1,plugin name plugin registery wrong
P1,eclipse crash npe code assist template
P1,readme package appear eval 1geyfpn
P2,exception codeassist
P1,variable show variable view even assign value
P2,bracket matching incorrect rectangle draw
P2,generate gettersetter easily fool field name lead syntax error
P2,add unimplemented deprecate method
P1,esc doesnt cancel code assist anymore
P2,codeformatter map position break multiline comment
P1,bad import localevaluationengine
P2,hierarchy view try preserve method selection
P2,jm flush source range sourcemapper closing classfile 1gdkla1
P4,tab tall
P4,feature request tooltip support multipageeditor
P2,ctabfolder tab dont look like tab
P4,feature ability cancel downloadcompare 1gkz2ze compare feature ability cancel downloadcompare 1gkz2ze
P4,styledtext getstylerangeatoffset allow offset getcharcount
P1,debugrun latest menu confuse
P1,cant cancel code assist anymore
P2,uus fun task name 1geuk8l
P2,outliner display correct structure
P2,can not evaluate scrapbook unable create eval context
P2,arrayindexoutofboundsexception signature
P1,incorrect bracket highlight
P2,open hierarchy method list enable even nothing select
P4,java source attachment doesnt reject wrong file name source jar variable 1geulpv java source attachment doesnt reject wrong file name source jar variable 1geulpv build path
P2,large font problem jar packager
P2,select declaration work unsaved work copy
P1,tvt text extensiontruncation problem jar packager
P4,bracket matching way disable
P1,tvt incorrect label
P2,tvt hover help dont match check box selection
P1,template main put variable name
P1,search result view slow update
P1,eclipse plugin importer export jar use source
P1,intempestive code assist scenario
P2,smoke 208 add jre dialog show wrong jre jar file path
P1,exception move class another package
P2,refresh add compilation unit inside dot name source folder
P1,npe use java application launcher
P1,incorrect hierarchy show rooted object
P2,format keep position
P1,step objectwait
P2,keyboard shortcut rundebug
P1,step jump caller
P1,error step thread stack frame
P2,invalidstackframeexception update variable
P2,debug perspective miss view shortcut
P2,would like option switch debug perspective breakpoint
P1,classnotfoundexception run snippet debugger
P1,method signature hover help box short
P4,jar packager offer exclude list
P4,focus change window title perspective focus change window title
P1,walkback workspace open
P3,tvt text clip korean text clip tvt text clip korean text clip
P5,organize import add invisible type
P2,java perspective placeholder navigator
P1,tvt jar file export error message construct incorrectly nl jarfileexportoperationexportedwithcompile
P2,class detail filter option package view
P1,compare fail take 20 seconds
P2,javahotcodereplacemanager add early resource change listener
P4,dcr need able clear contents clipboard dcr need able cut paste datum clipboard
P1,accessibility requirement 1gbbh6b
P2,jface text repeat failure case readonly file
P2,font size navigator outline view
P2,next editor doesnt work workbench startup
P1,tvt text truncation description field task list filter dialog
P1,problem pagebookview code change
P2,java formatter preference else sample backwards
P1,launchrun action available menubar
P3,non se jre support pjava personal java
P1,hierarchy outline empty space
P5,able export class file jar navigator
P2,refactor incorrect extractmethod conditional return loop
P4,build action autobuild show auto build mode wasno build action autobuild build action autobuild workbench build action autobuild
P2,apply patch dialog radio selection
P2,apply patch dialog need indicate project
P2,dont like pink
P2,change javamodelexception coreexception change javamodelexception coreexception refactoring
P1,wrong return type extract method
P2,make refactor action work copy aware
P2,display window enhancement 1gj6gr9
P2,debugger hang hit breakpoint self host
P3,treeviewer flicker use refresh label dont change viewer treeviewer flicker use refresh label dont change viewer outlineviewer flicker use refresh label dont change
P3,jface debug view flicker inspect 1gebp07 viewer debug view flicker inspect 1gebp07
P4,progressdialog appear timeout 1g7pqho dialog progressdialog appear timeout 1g7pqho
P1,addbookmarkaction use iadaptable retrieve resource 1gen8b7
P4,inplace rename navigator problematic 1gdvojn navigator inplace rename navigator problematic 1gdvojn
P4,hard implement rowbased cell editing 1g9odd7 viewer hard implement rowbased cell editing 1g9odd7
P2,uus severe strange effect outliner delete project 1geyne1
P2,welcome screen font bad
P2,treeviewer bug preserve expansion state
P4,inconsistent white state import dialog
P1,displaysetappname effect xdisplay application name
P5,ability showhide view title programmatically view mgmt ability showhide view title programmatically ability showhide view title programmatically rcp viewmgmt ability showhide view title programmatically
P1,internal error immediately shut startup
P2,feature display instruction pointer 1g3a7cg
P1,npe socketutil
P1,internal error typing build output folder new project dialog
P1,walkback text deletesave java editor
P1,close editor bring hierarchy object
P2,open type dialog miss type
P2,refactor rename rename local variable instead member case name clash
P2,template pref page edit copypaste context menu
P1,type hierachy typo 1gjw2xj
P1,compare view support copy shortcut save shortcut
P1,breakpoint hit local class
P1,debugger source lookup page claim project close
P2,customizable rundebug profile
P2,importexport project 1giejtl
P1,npe hit breakpoint
P2,define work set much work uus thread
P2,jarpackager progrss report optimal jarpackager progress report optimal jar packager progress report optimal
P1,image load multiple time startup 1gc32jx
P1,hierarchy show several top level class
P2,search many match search orpattern
P2,show debug perspective doesnt reuse perspective
P2,arrayindexoutofboundsexception index merge
P2,problem daylight savings time resource problem daylight savings time
P1,code assist crash scrapbook
P1,new submenu inconsistent
P2,open type dialog doesnt behave expect former vaj user
P2,execution directory
P1,compare compare save code path problematic 1gjygax compare save code path problematic 1gjygax
P1,add local history formatting 1gf5gp4
P2,dcr debugger catch uncaught exception default
P1,code assist fully qualify need
P2,sub folder dot visible package view 1gcoh17
P4,press tab editor remove focus give toolbar
P2,error tick update editor tab
P1,npe launchmanagervisitor shutdown
P1,comsunjdiinternalexception remove breakpoint request 14
P2,terminate debug menu
P1,indexer error disk full
P1,variable doesnt showup variable view although line execute
P4,styledtext updown arrow behavior wrt vary line length
P1,external zip program call buildxml even though program available
P1,scrapbook noclassdeffounderror 1gle11g npe localevaluationengine
P1,repeatable java editor hang 200111115
P2,consistency presentation display run inspect 1gjuh54
P2,lose perspective persistance info end task
P1,ant override optional task orgeclipseantcoreanttask extension point
P1,update copy task projectcopy deprecate
P2,delete class still exist hierarchy
P4,lose context look search result
P2,plugin import wizard 1st page finish button nothing
P3,package view unnecessary empty source folder package view unnecessary empty source folder package explorer
P4,new class wizard doesnt get context right nested class
P1,illegalargumentexception initializer constructor
P1,jface tableviewer mapelement problem 1gitisx
P1,update disassociate item tableviewer
P3,rename package selection incorrect
P1,internal error set buildpath name collsion
P1,select method hierarchy doesnt select source editor
P4,tvt build order preference allow multiple selection doesnt work one item select
P2,hoverhelp error java editor inconsistent
P2,snippet display catch change javasourceviewerconfiguration
P4,code assist know synchronize keyword
P3,save readonly cu show unfriendly dialog
P1,tab order change unpredictably 1116
